fips,year,county,cash_surety_property_bond_frequency,personal_recognizance_bond_frequency,total_bond_frequency,bond_type,jud_district,medianHI,medianHI_MOE,povertyR,yfips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
8025,2014,"Crowley",26.0,2,28.0,"felonybondtype",16,32570,3218,40.5,201408025,"CO","Crowley County",5321,4028,922,3106,51,478,1282,72,NA,2145,"rural","West","Mountain",159,NA,787.428,137.0,NA,NA,NA,5.0,2.0,3.0,0.0,1.0,1.0,0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,11,0,11,False,NA,NA,NA,3,4,9,0,9,False,0,NA,False,3,NA,2,553,2160,2727,5231,7,2,5,0,0,0,2,4,1,0,0
8025,2015,"Crowley",51.0,28,79.0,"misdemeanorbondtype",16,35405,3598,44.3,201508025,"CO","Crowley County",5586,4269,907,3362,58,545,1373,84,NA,2209,"rural","West","Mountain",159,NA,787.428,137.0,NA,NA,NA,5.0,2.0,3.0,0.0,1.0,1.0,0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,13,0,13,False,NA,NA,False,1,5,12,0,12,False,NA,NA,False,3,NA,2,553,2160,2727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8025,2015,"Crowley",25.0,20,45.0,"felonybondtype",16,35405,3598,44.3,201508025,"CO","Crowley County",5586,4269,907,3362,58,545,1373,84,NA,2209,"rural","West","Mountain",159,NA,787.428,137.0,NA,NA,NA,5.0,2.0,3.0,0.0,1.0,1.0,0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,13,0,13,False,NA,NA,False,1,5,12,0,12,False,NA,NA,False,3,NA,2,553,2160,2727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8025,2016,"Crowley",34.0,15,49.0,"misdemeanorbondtype",16,35873,3715,48.0,201608025,"CO","Crowley County",5597,4287,895,3392,59,565,1369,82,NA,2212,"rural","West","Mountain",159,NA,787.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,553,2160,2727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8025,2016,"Crowley",55.0,9,64.0,"felonybondtype",16,35873,3715,48.0,201608025,"CO","Crowley County",5597,4287,895,3392,59,565,1369,82,NA,2212,"rural","West","Mountain",159,NA,787.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,553,2160,2727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8027,2014,"Custer",48.0,14,62.0,"misdemeanorbondtype",11,48368,5103,14.9,201408027,"CO","Custer County",4265,2611,1292,1319,13,45,163,19,NA,2371,"rural","West","Mountain",159,NA,738.626,1990.0,NA,NA,NA,5.0,0.0,7.0,0.0,0.0,0.0,0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,8,0,8,False,0,False,False,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4311,40,4,36,0,0,0,4,6,26,4,0
8027,2014,"Custer",17.0,4,21.0,"felonybondtype",11,48368,5103,14.9,201408027,"CO","Custer County",4265,2611,1292,1319,13,45,163,19,NA,2371,"rural","West","Mountain",159,NA,738.626,1990.0,NA,NA,NA,5.0,0.0,7.0,0.0,0.0,0.0,0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,8,0,8,False,0,False,False,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4311,40,4,36,0,0,0,4,6,26,4,0
8027,2015,"Custer",71.0,24,95.0,"misdemeanorbondtype",11,43995,3800,15.1,201508027,"CO","Custer County",4345,2582,1289,1293,16,46,162,17,NA,2341,"rural","West","Mountain",159,NA,738.626,1990.0,NA,NA,NA,5.0,0.0,7.0,0.0,0.0,0.0,0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,5,0,5,False,0,False,False,0,5,0,0,0,False,0,False,False,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8027,2015,"Custer",19.0,5,24.0,"felonybondtype",11,43995,3800,15.1,201508027,"CO","Custer County",4345,2582,1289,1293,16,46,162,17,NA,2341,"rural","West","Mountain",159,NA,738.626,1990.0,NA,NA,NA,5.0,0.0,7.0,0.0,0.0,0.0,0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,5,0,5,False,0,False,False,0,5,0,0,0,False,0,False,False,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8027,2016,"Custer",47.0,29,76.0,"misdemeanorbondtype",11,52021,5525,13.6,201608027,"CO","Custer County",4439,2555,1285,1270,17,47,170,21,NA,2300,"rural","West","Mountain",159,NA,738.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8027,2016,"Custer",39.0,11,50.0,"felonybondtype",11,52021,5525,13.6,201608027,"CO","Custer County",4439,2555,1285,1270,17,47,170,21,NA,2300,"rural","West","Mountain",159,NA,738.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8029,2014,"Delta",428.0,66,494.0,"misdemeanorbondtype",7,45283,3900,15.6,201408029,"CO","Delta County",30321,18169,8932,9237,189,162,2762,147,NA,14909,"rural","West","Mountain",381,NA,1142.129,1814.0,NA,NA,NA,44.0,6.0,47.0,0.0,1.0,13.0,0,40.0,31.0,6.0,30.0,5.0,0.0,0.0,0.0,3.0,0.0,NA,NA,NA,37,NA,NA,False,NA,NA,False,1,27,24,NA,NA,False,NA,NA,False,1,18,1,122,484,484,28346,579,19,560,0,15,3,1,126,403,29,2
8029,2014,"Delta",117.0,11,128.0,"felonybondtype",7,45283,3900,15.6,201408029,"CO","Delta County",30321,18169,8932,9237,189,162,2762,147,NA,14909,"rural","West","Mountain",381,NA,1142.129,1814.0,NA,NA,NA,44.0,6.0,47.0,0.0,1.0,13.0,0,40.0,31.0,6.0,30.0,5.0,0.0,0.0,0.0,3.0,0.0,NA,NA,NA,37,NA,NA,False,NA,NA,False,1,27,24,NA,NA,False,NA,NA,False,1,18,1,122,484,484,28346,579,19,560,0,15,3,1,126,403,29,2
8029,2015,"Delta",460.0,70,530.0,"misdemeanorbondtype",7,42586,3447,15.8,201508029,"CO","Delta County",29947,17810,8717,9093,155,191,2775,150,NA,14539,"rural","West","Mountain",381,NA,1142.129,1814.0,NA,NA,NA,44.0,6.0,47.0,0.0,1.0,13.0,0,40.0,31.0,6.0,30.0,5.0,0.0,0.0,0.0,3.0,0.0,NA,NA,NA,40,NA,NA,False,NA,NA,NA,3,29,23,NA,NA,False,NA,NA,NA,5,18,1,122,484,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8029,2015,"Delta",112.0,13,125.0,"felonybondtype",7,42586,3447,15.8,201508029,"CO","Delta County",29947,17810,8717,9093,155,191,2775,150,NA,14539,"rural","West","Mountain",381,NA,1142.129,1814.0,NA,NA,NA,44.0,6.0,47.0,0.0,1.0,13.0,0,40.0,31.0,6.0,30.0,5.0,0.0,0.0,0.0,3.0,0.0,NA,NA,NA,40,NA,NA,False,NA,NA,NA,3,29,23,NA,NA,False,NA,NA,NA,5,18,1,122,484,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8029,2016,"Delta",557.0,65,622.0,"misdemeanorbondtype",7,41798,3884,17.8,201608029,"CO","Delta County",29902,17650,8613,9037,176,188,2857,149,NA,14280,"rural","West","Mountain",381,NA,1142.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,122,484,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8029,2016,"Delta",114.0,15,129.0,"felonybondtype",7,41798,3884,17.8,201608029,"CO","Delta County",29902,17650,8613,9037,176,188,2857,149,NA,14280,"rural","West","Mountain",381,NA,1142.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,122,484,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8033,2014,"Dolores",29.0,10,39.0,"misdemeanorbondtype",22,44235,4721,15.4,201408033,"CO","Dolores County",2033,1236,590,646,5,6,56,43,NA,1126,"rural","West","Mountain",363,NA,1067.17,0.0,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2032,20,2,18,0,1,0,1,14,2,2,0
8033,2014,"Dolores",3.0,5,8.0,"felonybondtype",22,44235,4721,15.4,201408033,"CO","Dolores County",2033,1236,590,646,5,6,56,43,NA,1126,"rural","West","Mountain",363,NA,1067.17,0.0,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2032,20,2,18,0,1,0,1,14,2,2,0
8033,2015,"Dolores",26.0,15,41.0,"misdemeanorbondtype",22,44829,4652,14.9,201508033,"CO","Dolores County",1977,1202,565,637,2,8,69,44,NA,1079,"rural","West","Mountain",363,NA,1067.17,0.0,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0,0,0,False,0,False,False,0,0,0,0,0,False,0,False,False,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8033,2015,"Dolores",9.0,2,11.0,"felonybondtype",22,44829,4652,14.9,201508033,"CO","Dolores County",1977,1202,565,637,2,8,69,44,NA,1079,"rural","West","Mountain",363,NA,1067.17,0.0,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0,0,0,False,0,False,False,0,0,0,0,0,False,0,False,False,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8033,2016,"Dolores",15.0,24,39.0,"misdemeanorbondtype",22,46791,4965,13.2,201608033,"CO","Dolores County",1980,1178,560,618,4,6,72,48,NA,1048,"rural","West","Mountain",363,NA,1067.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8033,2016,"Dolores",16.0,1,17.0,"felonybondtype",22,46791,4965,13.2,201608033,"CO","Dolores County",1980,1178,560,618,4,6,72,48,NA,1048,"rural","West","Mountain",363,NA,1067.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8035,2014,"Douglas",2230.0,625,2855.0,"misdemeanorbondtype",18,107250,5897,3.7,201408035,"CO","Douglas County",305944,204327,103492,100835,9425,2984,16199,724,NA,174995,"suburban","West","Mountain",5,19740,840.185,5234.0,NA,NA,NA,256.0,42.0,167.0,2.0,22.5,38.5,3,144.0,133.0,30.0,138.0,14.0,0.0,100.5,1.0,25.5,0.0,NA,NA,NA,386,42,344,NA,47,NA,NA,0,263,183,28,155,NA,21,NA,NA,0,130,0,0,0,0,312703,3636,266,3370,2,88,15,161,478,2714,161,17
8035,2014,"Douglas",582.0,112,694.0,"felonybondtype",18,107250,5897,3.7,201408035,"CO","Douglas County",305944,204327,103492,100835,9425,2984,16199,724,NA,174995,"suburban","West","Mountain",5,19740,840.185,5234.0,NA,NA,NA,256.0,42.0,167.0,2.0,22.5,38.5,3,144.0,133.0,30.0,138.0,14.0,0.0,100.5,1.0,25.5,0.0,NA,NA,NA,386,42,344,NA,47,NA,NA,0,263,183,28,155,NA,21,NA,NA,0,130,0,0,0,0,312703,3636,266,3370,2,88,15,161,478,2714,161,17
8035,2015,"Douglas",2315.0,975,3290.0,"misdemeanorbondtype",18,109926,5076,3.4,201508035,"CO","Douglas County",314250,209616,105865,103751,10228,3152,17028,734,NA,178474,"suburban","West","Mountain",5,19740,840.185,5781.0,NA,NA,NA,276.0,49.0,169.0,2.0,25.0,42.0,1,148.0,147.0,30.0,138.0,14.0,0.0,195.0,1.0,23.0,0.0,NA,NA,NA,373,33,340,NA,45,NA,NA,0,240,160,19,141,NA,21,NA,NA,3,104,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8035,2015,"Douglas",573.0,197,770.0,"felonybondtype",18,109926,5076,3.4,201508035,"CO","Douglas County",314250,209616,105865,103751,10228,3152,17028,734,NA,178474,"suburban","West","Mountain",5,19740,840.185,5781.0,NA,NA,NA,276.0,49.0,169.0,2.0,25.0,42.0,1,148.0,147.0,30.0,138.0,14.0,0.0,195.0,1.0,23.0,0.0,NA,NA,NA,373,33,340,NA,45,NA,NA,0,240,160,19,141,NA,21,NA,NA,3,104,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8035,2016,"Douglas",2810.0,979,3789.0,"misdemeanorbondtype",18,112399,5799,3.4,201608035,"CO","Douglas County",321484,214723,108069,106654,10947,3260,18008,755,NA,181753,"suburban","West","Mountain",5,19740,840.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8035,2016,"Douglas",750.0,279,1029.0,"felonybondtype",18,112399,5799,3.4,201608035,"CO","Douglas County",321484,214723,108069,106654,10947,3260,18008,755,NA,181753,"suburban","West","Mountain",5,19740,840.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8037,2014,"Eagle",759.0,228,987.0,"misdemeanorbondtype",5,76661,5616,7.8,201408037,"CO","Eagle County",52685,38019,17643,20376,449,362,10547,142,NA,26519,"rural","West","Mountain",183,20780,1684.488,1336.0,NA,NA,NA,80.0,8.0,64.0,0.0,0.0,50.0,0,22.0,42.0,8.0,53.0,7.0,1.0,7.0,0.0,9.0,0.0,NA,NA,NA,50,NA,NA,False,NA,NA,False,2,27,32,NA,NA,False,0,NA,False,0,20,0,0,0,0,52852,1024,87,937,3,22,6,56,106,780,40,11
8037,2014,"Eagle",225.0,34,259.0,"felonybondtype",5,76661,5616,7.8,201408037,"CO","Eagle County",52685,38019,17643,20376,449,362,10547,142,NA,26519,"rural","West","Mountain",183,20780,1684.488,1336.0,NA,NA,NA,80.0,8.0,64.0,0.0,0.0,50.0,0,22.0,42.0,8.0,53.0,7.0,1.0,7.0,0.0,9.0,0.0,NA,NA,NA,50,NA,NA,False,NA,NA,False,2,27,32,NA,NA,False,0,NA,False,0,20,0,0,0,0,52852,1024,87,937,3,22,6,56,106,780,40,11
8037,2015,"Eagle",861.0,166,1027.0,"misdemeanorbondtype",5,75191,6178,7.6,201508037,"CO","Eagle County",53143,38108,17691,20417,479,386,10646,144,NA,26453,"rural","West","Mountain",183,20780,1684.488,1336.0,NA,NA,NA,80.0,8.0,64.0,0.0,0.0,50.0,0,22.0,42.0,8.0,53.0,7.0,1.0,7.0,0.0,9.0,0.0,NA,NA,NA,52,7,45,False,NA,NA,False,2,29,29,5,24,False,0,NA,False,0,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8037,2015,"Eagle",332.0,24,356.0,"felonybondtype",5,75191,6178,7.6,201508037,"CO","Eagle County",53143,38108,17691,20417,479,386,10646,144,NA,26453,"rural","West","Mountain",183,20780,1684.488,1336.0,NA,NA,NA,80.0,8.0,64.0,0.0,0.0,50.0,0,22.0,42.0,8.0,53.0,7.0,1.0,7.0,0.0,9.0,0.0,NA,NA,NA,52,7,45,False,NA,NA,False,2,29,29,5,24,False,0,NA,False,0,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8037,2016,"Eagle",891.0,158,1049.0,"misdemeanorbondtype",5,79556,5893,7.9,201608037,"CO","Eagle County",53664,38304,17831,20473,467,399,10742,146,NA,26550,"rural","West","Mountain",183,20780,1684.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8037,2016,"Eagle",283.0,17,300.0,"felonybondtype",5,79556,5893,7.9,201608037,"CO","Eagle County",53664,38304,17831,20473,467,399,10742,146,NA,26550,"rural","West","Mountain",183,20780,1684.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8041,2014,"El Paso",7742.0,993,8735.0,"misdemeanorbondtype",4,59286,2118,12.2,201408041,"CO","El Paso County",653945,443082,217196,225886,16348,31341,66500,3625,NA,325268,"small/mid","West","Mountain",153,17820,2126.845,22473.57,NA,NA,NA,1828.0,331.0,1533.0,19.0,327.0,66.0,17,1402.0,773.0,114.0,913.0,140.0,2.0,35.0,2.0,202.0,44.0,NA,NA,NA,3399,368,3031,NA,810,NA,NA,0,1710,1601,217,1384,NA,371,NA,NA,0,829,4,336,1153,1423,666108,22359,2566,19793,23,502,445,1596,3538,14231,1894,130
8041,2014,"El Paso",5041.0,318,5359.0,"felonybondtype",4,59286,2118,12.2,201408041,"CO","El Paso County",653945,443082,217196,225886,16348,31341,66500,3625,NA,325268,"small/mid","West","Mountain",153,17820,2126.845,22473.57,NA,NA,NA,1828.0,331.0,1533.0,19.0,327.0,66.0,17,1402.0,773.0,114.0,913.0,140.0,2.0,35.0,2.0,202.0,44.0,NA,NA,NA,3399,368,3031,NA,810,NA,NA,0,1710,1601,217,1384,NA,371,NA,NA,0,829,4,336,1153,1423,666108,22359,2566,19793,23,502,445,1596,3538,14231,1894,130
8041,2015,"El Paso",8076.0,1069,9145.0,"misdemeanorbondtype",4,60050,1755,11.0,201508041,"CO","El Paso County",661792,447624,218708,228916,16580,32300,68897,3715,NA,326132,"small/mid","West","Mountain",153,17820,2126.845,22712.0,NA,NA,NA,1547.0,247.0,1177.0,15.0,250.0,323.0,14,750.0,706.0,114.0,913.0,88.0,17.0,77.0,2.0,44.0,34.0,NA,NA,NA,3288,341,2947,NA,735,NA,NA,0,1678,1508,197,1311,NA,319,NA,NA,0,794,4,336,1153,1423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8041,2015,"El Paso",5260.0,362,5622.0,"felonybondtype",4,60050,1755,11.0,201508041,"CO","El Paso County",661792,447624,218708,228916,16580,32300,68897,3715,NA,326132,"small/mid","West","Mountain",153,17820,2126.845,22712.0,NA,NA,NA,1547.0,247.0,1177.0,15.0,250.0,323.0,14,750.0,706.0,114.0,913.0,88.0,17.0,77.0,2.0,44.0,34.0,NA,NA,NA,3288,341,2947,NA,735,NA,NA,0,1678,1508,197,1311,NA,319,NA,NA,0,794,4,336,1153,1423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8041,2016,"El Paso",8061.0,1074,9135.0,"misdemeanorbondtype",4,63610,2125,11.5,201608041,"CO","El Paso County",672453,453929,221285,232644,16993,33185,71819,3730,NA,328202,"small/mid","West","Mountain",153,17820,2126.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,336,1153,1423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8041,2016,"El Paso",5781.0,325,6106.0,"felonybondtype",4,63610,2125,11.5,201608041,"CO","El Paso County",672453,453929,221285,232644,16993,33185,71819,3730,NA,328202,"small/mid","West","Mountain",153,17820,2126.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,336,1153,1423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8039,2014,"Elbert",226.0,77,303.0,"misdemeanorbondtype",18,83603,5738,5.9,201408039,"CO","Elbert County",23529,16318,8208,8110,154,144,967,99,NA,14954,"suburban","West","Mountain",5,19740,1850.842,461.0,NA,NA,NA,21.0,2.0,17.0,0.0,1.0,2.0,0,16.0,16.0,0.0,10.0,14.0,0.0,2.0,0.0,0.0,0.0,NA,NA,NA,33,0,33,False,NA,NA,NA,4,21,9,0,9,False,0,NA,False,1,8,0,0,0,0,23407,20,1,19,0,0,0,1,2,17,0,0
8039,2014,"Elbert",53.0,11,64.0,"felonybondtype",18,83603,5738,5.9,201408039,"CO","Elbert County",23529,16318,8208,8110,154,144,967,99,NA,14954,"suburban","West","Mountain",5,19740,1850.842,461.0,NA,NA,NA,21.0,2.0,17.0,0.0,1.0,2.0,0,16.0,16.0,0.0,10.0,14.0,0.0,2.0,0.0,0.0,0.0,NA,NA,NA,33,0,33,False,NA,NA,NA,4,21,9,0,9,False,0,NA,False,1,8,0,0,0,0,23407,20,1,19,0,0,0,1,2,17,0,0
8039,2015,"Elbert",240.0,82,322.0,"misdemeanorbondtype",18,90270,7288,5.9,201508039,"CO","Elbert County",23998,16505,8258,8247,171,153,999,101,NA,15081,"suburban","West","Mountain",5,19740,1850.842,461.0,NA,NA,NA,21.0,2.0,17.0,0.0,1.0,2.0,0,16.0,16.0,0.0,10.0,14.0,0.0,2.0,0.0,0.0,0.0,NA,NA,NA,23,0,23,False,0,NA,NA,1,18,7,NA,NA,False,0,False,False,0,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8039,2015,"Elbert",63.0,19,82.0,"felonybondtype",18,90270,7288,5.9,201508039,"CO","Elbert County",23998,16505,8258,8247,171,153,999,101,NA,15081,"suburban","West","Mountain",5,19740,1850.842,461.0,NA,NA,NA,21.0,2.0,17.0,0.0,1.0,2.0,0,16.0,16.0,0.0,10.0,14.0,0.0,2.0,0.0,0.0,0.0,NA,NA,NA,23,0,23,False,0,NA,NA,1,18,7,NA,NA,False,0,False,False,0,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8039,2016,"Elbert",212.0,117,329.0,"misdemeanorbondtype",18,86693,2835,6.0,201608039,"CO","Elbert County",24553,16771,8367,8404,185,162,1050,111,NA,15263,"suburban","West","Mountain",5,19740,1850.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8039,2016,"Elbert",86.0,35,121.0,"felonybondtype",18,86693,2835,6.0,201608039,"CO","Elbert County",24553,16771,8367,8404,185,162,1050,111,NA,15263,"suburban","West","Mountain",5,19740,1850.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8043,2014,"Fremont",563.0,193,756.0,"misdemeanorbondtype",11,41385,3023,19.1,201408043,"CO","Fremont County",46260,30977,11772,19205,306,1757,4568,608,NA,23738,"rural","West","Mountain",159,15860,1533.082,3072.0,NA,NA,NA,192.0,18.0,189.0,0.0,15.0,80.0,7,105.0,86.0,16.0,53.0,92.0,2.0,1.0,1.0,1.0,0.0,NA,NA,NA,245,13,232,False,11,NA,NA,0,189,96,14,82,False,NA,NA,NA,3,75,11,2661,8016,6203,46611,911,105,806,5,16,3,81,121,634,47,4
