yfips,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
199208049,1992,8049,CO,Grand County,8650,6174,2842,3332,25,18,175,15,,5941,rural,West,Mountain,691,,1846.441,738.2727,,,,19.8,1.8,18.2,0,0,2,0,14.4,6.2,1,5.2,3.2,0,1,0,0,0,,,,26,,,0,,4,0,1,21,12,,,0,0,,0,5,7,0,0,0,0,8388,504,16,488,0,1,0,15,73,401,14,0
199308049,1993,8049,CO,Grand County,9089,6506,2988,3518,26,18,182,17,,6263,rural,West,Mountain,691,,1846.441,737.0909,,,,20,2,18,0,1,2,0,13,6,1,5,2,0,1,0,0,0,,,,28,,,0,,,0,4,24,14,,,0,0,,0,2,12,0,0,0,0,,,,,,,,,,,,
199408049,1994,8049,CO,Grand County,9312,6712,3084,3628,26,17,207,16,,6446,rural,West,Mountain,691,,1846.441,735.9091,,,,21.33333,2.333333,19,0,1,2.333333,0,14.66667,7.333333,1.166667,6.166667,2,0,1,0,0,0,,,,21,,,0,0,,0,1,20,6,,,0,0,0,0,2,4,0,0,0,0,8912,490,16,474,0,0,0,16,59,407,6,2
199508049,1995,8049,CO,Grand County,9944,7243,3332,3911,33,18,221,17,,6954,rural,West,Mountain,691,,1846.441,734.7273,,,,22.66667,2.666667,20,0,1,2.666667,0,16.33333,8.666667,1.333333,7.333333,2,0,1,0,0,0,,,,24,,,0,0,,0,2,22,10,0,10,0,0,,0,1,9,0,0,0,0,9022,407,21,386,0,0,1,20,80,291,14,1
199608049,1996,8049,CO,Grand County,10552,7734,3548,4186,34,18,250,22,,7410,rural,West,Mountain,691,,1846.441,733.5455,,,,24,3,21,0,1,3,0,18,10,1.5,8.5,2,0,1,0,0,0,,,,24,,,0,0,,0,1,23,12,,,0,0,,0,3,9,0,0,0,0,9204,93,4,89,0,2,0,2,11,72,5,1
199708049,1997,8049,CO,Grand County,11005,8134,3737,4397,31,18,279,21,,7785,rural,West,Mountain,691,,1846.441,732.3636,,,,25.33333,3.333333,22,0,1,3.333333,0,19.66667,11.33333,1.666667,9.666667,2,0,1,0,0,0,,,,31,,,0,0,,0,2,29,14,0,14,0,0,,0,1,13,0,0,0,0,9372,272,7,265,0,0,1,6,45,203,16,1
199808049,1998,8049,CO,Grand County,11529,8533,3917,4616,41,19,304,25,,8144,rural,West,Mountain,691,,1846.441,731.1818,,,,26.66667,3.666667,23,0,1,3.666667,0,21.33333,12.66667,1.833333,10.83333,2,0,1,0,0,0,,,,36,,,0,0,,,5,31,18,,,0,0,,,5,13,0,0,0,0,1388,24,5,19,0,0,0,5,8,8,3,0
199908049,1999,8049,CO,Grand County,12138,9021,4135,4886,45,20,338,25,,8593,rural,West,Mountain,691,,1846.441,730,,,,28,4,24,0,1,4,0,23,14,2,12,2,0,1,0,0,0,,,,45,,,0,,5,,2,38,22,0,22,0,,,,5,17,0,0,0,0,10266,60,23,37,0,2,0,21,11,24,2,0
200008049,2000,8049,CO,Grand County,12496,9295,4280,5015,76,60,377,48,,8734,rural,West,Mountain,691,,1846.441,712.619,907,140,767,27.5,3.5,24,0,1.071429,4.333333,0,22.33333,14.33333,1.833333,12.5,2,0,1,0,0,0,19,2,17,39,,,0,,4,0,1,34,13,0,13,0,0,,0,1,12,0,0,0,0,10864,556,18,538,1,1,0,16,87,425,26,0
200108049,2001,8049,CO,Grand County,12743,9537,4373,5164,79,60,425,48,,8925,rural,West,Mountain,691,,1846.441,695.2381,907,140,767,27,3,24,0,1.142857,4.666667,0,21.66667,14.66667,1.666667,13,2,0,1,0,0,0,24,2,22,45,,,0,0,4,0,0,41,20,,,0,0,,0,1,19,0,0,0,0,11158,400,10,390,0,0,0,10,26,344,19,1
200208049,2002,8049,CO,Grand County,13158,9843,4526,5317,85,59,441,53,,9205,rural,West,Mountain,691,,1846.441,677.8572,900,50,850,26.5,2.5,24,0,1.214286,5,0,21,15,1.5,13.5,2,0,1,0,0,0,21,1,20,51,,,0,0,5,0,0,46,30,,,0,0,,0,3,27,0,0,0,0,11382,394,1,393,0,0,1,0,81,296,16,0
200308049,2003,8049,CO,Grand County,13324,9939,4600,5339,86,57,501,48,,9247,rural,West,Mountain,691,,1846.441,660.4762,788,125,663,26,2,24,0,1.285714,5.333333,0,20.33333,15.33333,1.333333,14,2,0,1,0,0,0,21,3,18,32,,,0,,,0,3,29,13,0,13,0,,,0,2,11,0,0,0,0,11495,418,0,418,0,0,0,0,52,352,14,0
200408049,2004,8049,CO,Grand County,13596,10161,4659,5502,87,57,566,51,,9400,rural,West,Mountain,691,,1846.441,643.0952,908,168,740,25.5,1.5,24,0,1.357143,5.666667,0,19.66667,15.66667,1.166667,14.5,2,0,1,0,0,0,20,3,17,37,,,0,,,,4,33,21,,,0,0,,,3,18,0,0,0,0,11692,338,7,331,0,0,1,6,43,267,21,0
200508049,2005,8049,CO,Grand County,13627,10174,4702,5472,94,50,587,43,,9400,rural,West,Mountain,691,,1846.441,625.7143,907,140,767,25,1,24,0,1.428571,6,0,19,16,1,15,2,0,1,0,3,3,26,3,23,35,4,31,0,0,5,,1,29,20,,,0,0,,0,3,17,0,0,0,0,11832,306,41,265,0,0,0,41,54,204,7,0
200608049,2006,8049,CO,Grand County,14003,10424,4798,5626,88,51,634,43,,9608,rural,West,Mountain,691,,1846.441,643.875,1050,177,873,25,1.125,22.5,0,1.5,5.5,0,17.875,14.875,1,15,2,0,1,0,3,0,25,5,20,28,,,0,0,,0,3,25,17,,,0,0,,0,1,16,0,0,0,0,13461,378,39,339,0,1,1,37,88,231,20,0
200708049,2007,8049,CO,Grand County,14306,10564,4858,5706,94,48,669,44,,9709,rural,West,Mountain,691,,1846.441,662.0357,1146,195,951,25,1.25,21,0,1.571429,5,0,16.75,13.75,1,15,2,0,1,0,3,0,34,4,30,31,,,0,0,5,0,0,26,16,,,0,0,4,0,0,12,0,0,0,0,12112,291,25,266,0,1,1,23,55,202,7,2
200808049,2008,8049,CO,Grand County,14622,10713,4930,5783,98,45,704,41,,9825,rural,West,Mountain,691,,1846.441,680.1964,808,137,671,25,1.375,19.5,0,1.642857,4.5,0,15.625,12.625,1,15,2,0,1,0,3,0,45,8,37,29,,,0,0,4,0,0,25,18,,,0,0,4,0,0,14,0,0,0,0,13768,315,39,276,0,0,0,39,58,206,12,0
200908049,2009,8049,CO,Grand County,14902,10869,5003,5866,104,45,745,47,,9928,rural,West,Mountain,691,,1846.441,698.3572,510,134,376,25,1.5,18,0,1.714286,4,0,14.5,11.5,1,15,2,0,1,0,3,0,37,5,32,37,5,32,0,,5,,4,28,28,8,20,0,4,,,3,21,0,0,0,0,13956,332,43,289,0,0,0,43,55,225,9,0
201008049,2010,8049,CO,Grand County,14843,10801,4971,5830,107,46,736,48,,9864,rural,West,Mountain,691,,1846.441,716.5179,496,142,354,25,1.625,16.5,0,1.785714,3.5,0,13.375,10.375,1,15,2,0,1,0,3,0,33,6,27,31,,,0,,,,5,26,17,,,0,0,,0,1,16,0,0,0,0,14843,274,39,235,1,2,0,36,51,173,10,1
201108049,2011,8049,CO,Grand County,14794,10746,4953,5793,111,53,726,48,,9808,rural,West,Mountain,691,,1846.441,734.6786,848,143,705,25,1.75,15,0,1.857143,3,0,12.25,9.25,1,15,2,0,1,0,3,0,30,2,28,35,,,,0,6,0,1,28,22,,,,0,6,0,1,15,0,0,0,0,15102,250,38,212,0,0,0,38,33,174,4,1
201208049,2012,8049,CO,Grand County,14544,10503,4847,5656,125,57,715,49,,9557,rural,West,Mountain,691,,1846.441,752.8393,893,93,800,25,1.875,13.5,0,1.928571,2.5,0,11.125,8.125,1,15,2,0,1,0,3,0,35,5,30,35,5,30,0,0,5,,1,29,24,5,19,0,0,4,,1,19,0,0,0,0,1852,50,5,45,0,1,1,3,6,39,0,0
201308049,2013,8049,CO,Grand County,14204,10176,4728,5448,113,69,688,45,,9261,rural,West,Mountain,691,,1846.441,771,771,159,612,25,2,12,0,2,2,0,10,7,1,15,2,0,1,0,3,0,25,4,21,30,,,0,0,6,,3,21,16,,,0,0,,,5,11,0,0,0,0,1733,59,5,54,0,1,0,4,6,47,1,0
201408049,2014,8049,CO,Grand County,14296,10157,4730,5427,119,65,704,43,,9226,rural,West,Mountain,691,,1846.441,771,,,,25,2,12,0,2,2,0,10,7,1,15,2,0,1,0,3,0,,,,25,,,0,0,4,,2,19,15,,,0,0,,0,2,13,0,0,0,0,12871,140,13,127,0,6,0,7,12,112,3,0
201508049,2015,8049,CO,Grand County,14536,10186,4761,5425,119,71,720,43,,9233,rural,West,Mountain,691,,1846.441,771,,,,25,2,12,0,2,2,0,10,7,1,15,2,0,1,0,3,0,,,,27,,,0,0,5,,2,20,15,,,0,0,,0,2,13,0,0,0,0,,,,,,,,,,,,
201608049,2016,8049,CO,Grand County,14685,10277,4781,5496,115,82,766,49,,9265,rural,West,Mountain,691,,1846.441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197008051,1970,8051,CO,Gunnison County,7731,5734,2661,3073,,24,,,35,5675,rural,West,Mountain,633,,3239.142,0,,,,3.908657,0,3.908657,,,,,,2.931493,0,2.931493,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197108051,1971,8051,CO,Gunnison County,8335,6213,2864,3349,,24,,,37,6152,rural,West,Mountain,633,,3239.142,0,,,,3.545116,0,3.667362,,,,,,2.858661,0,3.259877,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197208051,1972,8051,CO,Gunnison County,8536,6430,2938,3492,,25,,,37,6368,rural,West,Mountain,633,,3239.142,0,,,,3.153864,0,3.396468,,,,,,2.761963,0,3.558205,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197308051,1973,8051,CO,Gunnison County,8777,6668,3021,3647,,24,,,43,6601,rural,West,Mountain,633,,3239.142,0,,,,2.7856,0,3.148939,,,,,,2.68312,0,3.875618,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197408051,1974,8051,CO,Gunnison County,9343,7153,3227,3926,,27,,,45,7081,rural,West,Mountain,633,,3239.142,0,,,,2.419824,0,2.903789,,,,,,2.605964,0,4.194362,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197508051,1975,8051,CO,Gunnison County,9214,7121,3178,3943,,28,,,47,7046,rural,West,Mountain,633,,3239.142,0,,,,2.049313,0,2.652052,,,,,,2.522231,0,4.500451,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197608051,1976,8051,CO,Gunnison County,8964,6985,3099,3886,,26,,,48,6911,rural,West,Mountain,633,,3239.142,0,,,,1.678164,0,2.397378,,,,,,2.43426,0,4.794755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197708051,1977,8051,CO,Gunnison County,9318,7320,3235,4085,,27,,,53,7240,rural,West,Mountain,633,,3239.142,0,,,,1.313797,0,2.14985,,,,,,2.351973,0,5.095941,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8782,598,9,589,0,1,2,6,100,459,30,0
197808051,1978,8051,CO,Gunnison County,9558,7524,3328,4196,,23,,,53,7448,rural,West,Mountain,633,,3239.142,298.5335,,,,0.9542168,0,1.908434,,,,,,2.27544,0,5.407229,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8803,642,14,628,0,0,4,10,98,497,33,0
197908051,1979,8051,CO,Gunnison County,9966,7894,3482,4412,,23,,,57,7814,rural,West,Mountain,633,,3239.142,318.6318,,,,1.337642,0,2.102009,,,,,,2.204905,0,5.732752,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198008051,1980,8051,CO,Gunnison County,10722,8534,3756,4778,,23,,,61,8450,rural,West,Mountain,633,,3239.142,342.0887,,,,1.738873,0,2.318497,,,,,,2.155013,0,6.118256,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1223,325,6,319,0,0,0,6,53,241,25,0
198108051,1981,8051,CO,Gunnison County,10788,8559,3768,4791,,26,,,64,8469,rural,West,Mountain,633,,3239.142,361.1557,,,,2.120234,0,2.505731,,,,,,2.075754,0,6.424952,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9986,765,29,736,0,0,6,23,153,542,41,0
198208051,1982,8051,CO,Gunnison County,10874,8596,3799,4797,,29,,,68,8499,rural,West,Mountain,633,,3239.142,381.1386,,,,2.506403,0,2.699204,,,,,,2.002157,0,6.748009,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6115,486,15,471,0,2,2,11,105,335,31,0
198308051,1983,8051,CO,Gunnison County,10610,8337,3700,4637,,32,,,71,8234,rural,West,Mountain,633,,3239.142,398.872,,,,2.876481,0,2.876481,,,,,,1.917654,0,7.031397,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11618,816,30,786,1,2,2,25,171,575,39,1
198408051,1984,8051,CO,Gunnison County,10268,8037,3579,4458,,35,,,74,7928,rural,West,Mountain,633,,3239.142,430.1709,,,,4.592572,0,4.975286,,,,,,3.635786,0,7.335357,0,0,0,0,0,0,,,,4,0,4,0,,,0,4,,,,,,,,,,,0,0,0,0,11321,511,16,495,0,0,1,15,106,362,26,1
198508051,1985,8051,CO,Gunnison County,10127,7892,3526,4366,,41,,,81,7770,rural,West,Mountain,633,,3239.142,462.0081,,,,6.31054,0,7.075454,,,,,,5.354398,0,7.64914,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10676,567,17,550,0,0,0,17,98,427,24,1
198608051,1986,8051,CO,Gunnison County,10075,7808,3500,4308,,42,,,83,7683,rural,West,Mountain,633,,3239.142,494.7492,,,,8.041589,0,9.190388,,,,,,7.084257,0,7.977767,0,0,0,0,0,0,,,,8,0,8,0,,0,0,1,7,7,,,0,,0,0,1,6,0,0,0,0,10816,624,40,584,0,3,2,35,104,456,23,1
198708051,1987,8051,CO,Gunnison County,9930,7636,3439,4197,,42,,,84,7510,rural,West,Mountain,633,,3239.142,526.8716,,,,9.763971,0,11.29558,,,,,,8.806719,0,8.296185,0,0,0,0,0,0,,,,11,,,0,,,0,2,9,13,,,0,,,0,4,9,0,0,0,0,10291,777,27,750,0,1,1,25,156,575,19,0
198808051,1988,8051,CO,Gunnison County,10158,7748,3500,4248,,47,,,87,7614,rural,West,Mountain,633,,3239.142,559.7269,,,,11.50124,2.875309,13.41811,,,,,,10.5428,1.916873,8.625928,0,0,1.916873,0,0,0,,,,14,0,14,0,,0,0,2,12,6,,,0,0,0,0,0,6,0,0,0,0,10081,683,40,643,1,1,0,38,124,504,13,2
198908051,1989,8051,CO,Gunnison County,10145,7683,3482,4201,,51,,,93,7539,rural,West,Mountain,633,,3239.142,632.9772,,,,11.50868,2.397641,12.46773,,,,,,4.795281,1.678349,4.795281,0,0,1.87975,0,0,0,,,,18,0,18,0,,0,0,3,15,9,0,9,0,,0,0,1,8,0,0,0,0,9948,773,13,760,0,0,0,13,133,610,14,3
199008051,1990,8051,CO,Gunnison County,10340,7774,3538,4236,34,48,252,40,,7400,rural,West,Mountain,633,,3239.142,540.8334,,,,10.54817,1.917849,8.63032,0,0.9589244,0,0,10.54817,4.31516,1.438387,4.31516,0,0,1.841135,0,0,0,,,,14,,,0,,0,0,1,13,8,,,0,0,0,0,0,8,0,0,0,0,10273,869,22,847,1,1,1,19,117,700,23,7
199108051,1991,8051,CO,Gunnison County,10613,8031,3637,4394,33,51,261,38,,7648,rural,West,Mountain,633,,3239.142,670.6893,,,,10.55448,0.9594982,5.756989,0,0.9594982,0,0,6.716487,3.837993,1.199373,3.837993,0,0,1.803857,0,0,0,,,,11,0,11,0,,,0,2,9,5,0,5,0,,,0,5,,0,0,0,0,10529,872,26,846,0,3,0,23,105,691,48,2
199208051,1992,8051,CO,Gunnison County,11208,8555,3848,4707,38,54,285,40,,8138,rural,West,Mountain,633,,3239.142,799.2264,,,,9.591883,0.9591882,5.755129,0,0.9591882,0,0,5.755129,3.836753,0.9591882,2.877565,0,0,1.764906,0,0,0,,,,9,0,9,0,,0,,2,7,6,0,6,0,,0,,6,,0,0,0,0,10816,935,24,911,1,4,0,19,92,781,38,0
199308051,1993,8051,CO,Gunnison County,11690,8947,4034,4913,37,52,310,39,,8509,rural,West,Mountain,633,,3239.142,926.8554,,,,5.748153,0.9580255,4.790127,0,0,0.9580255,0,5.748153,1.916051,1.179108,1.916051,0,0,1.724446,0,0,0,,,,9,0,9,0,,,0,2,7,9,,,0,,,0,2,7,0,0,0,0,,,,,,,,,,,,
199408051,1994,8051,CO,Gunnison County,12098,9302,4202,5100,39,50,325,42,,8846,rural,West,Mountain,633,,3239.142,1052.478,,,,8.279484,1.114546,6.050392,0,0,1.034935,0,7.164938,2.547534,1.396244,2.547534,0,0,1.681372,0,0,0,,,,10,0,10,0,0,,,2,8,5,0,5,0,0,0,,1,4,0,0,0,0,11422,811,22,789,1,6,1,14,99,653,31,6
199508051,1995,8051,CO,Gunnison County,12427,9619,4338,5281,40,51,342,45,,9141,rural,West,Mountain,633,,3239.142,1179.287,,,,10.81394,1.272228,7.315312,0,0,1.1132,0,8.587541,3.180571,1.614751,3.180571,0,0,1.641175,0,0,0,,,,8,0,8,0,0,,0,3,5,,,,,,,,,,0,0,0,0,11885,743,9,734,0,4,1,4,74,627,30,3
199608051,1996,8051,CO,Gunnison County,12928,10080,4541,5539,49,51,368,46,,9566,rural,West,Mountain,633,,3239.142,1304.299,,,,13.32704,1.427897,8.567381,0,0,1.189914,0,9.995278,3.807725,1.830637,3.807725,0,0,1.599244,0,0,0,,,,11,0,11,0,0,,0,2,9,11,0,11,0,0,0,,1,10,0,0,0,0,12124,437,10,427,0,2,0,8,61,345,21,0
199708051,1997,8051,CO,Gunnison County,13186,10299,4633,5666,46,49,390,50,,9764,rural,West,Mountain,633,,3239.142,1430.236,,,,15.8451,1.58451,9.823963,0,0,1.267608,0,11.40847,4.436629,2.047675,4.436629,0,0,1.559158,0,0,0,,,,11,0,11,0,0,,0,2,9,7,0,7,0,0,0,0,0,7,0,0,0,0,12343,645,14,631,0,4,2,8,90,504,35,2
199808051,1998,8051,CO,Gunnison County,13488,10565,4742,5823,49,51,409,54,,10002,rural,West,Mountain,633,,3239.142,1556.421,,,,18.36345,1.741362,11.08139,0,0,1.345598,0,12.82275,5.06578,2.264988,5.06578,0,0,1.519734,0,0,0,,,,14,0,14,0,0,,0,1,13,9,0,9,0,0,0,0,0,9,0,0,0,0,12442,641,11,630,0,2,6,3,88,495,37,10
199908051,1999,8051,CO,Gunnison County,13765,10792,4843,5949,52,49,425,52,,10214,rural,West,Mountain,633,,3239.142,1684.214,,,,20.9,1.9,12.35,0,0,1.425,0,14.25,5.7,2.484615,5.7,0.95,0,1.482,0,0,0,,,,12,,,0,0,0,0,0,12,8,,,0,,0,0,1,7,0,0,0,0,12723,558,11,547,0,4,1,6,62,450,29,6
200008051,2000,8051,CO,Gunnison County,14068,11005,4915,6090,66,60,489,66,,10324,rural,West,Mountain,633,,3239.142,1512.303,914.7852761,153.0981595,761.6871166,22.34663,2.535787,13.62986,0,0,1.505624,0,15.84867,6.973415,2.706465,6.339468,0,0,1.445399,0,0,0,2.852760736,0.950920245,1.901840491,27,,,0,,0,,2,25,18,,,0,,,,3,15,0,0,0,0,13956,544,27,517,0,8,1,18,85,386,37,9
200108051,2001,8051,CO,Gunnison County,14206,11111,4949,6162,72,61,548,66,,10364,rural,West,Mountain,633,,3239.142,1335.043,967.2458821,167.8456089,799.4002731,23.70701,3.160934,14.85639,0,0,1.580467,0,17.38514,8.21843,2.917785,6.954055,0,0,1.403455,0,0,0,2.84484083,0.948280277,1.896560553,22,,,0,0,,0,1,21,8,,,0,,0,0,1,7,0,0,0,0,14334,464,28,436,0,2,1,25,54,352,25,5
200208051,2002,8051,CO,Gunnison County,14322,11201,4998,6203,74,62,593,67,,10405,rural,West,Mountain,633,,3239.142,1164.932,906.0051774,191.0881854,714.916992,25.19322,3.80275,16.16169,0,0,1.663703,0,19.01375,9.506875,3.144582,7.6055,0,0,1.36899,0,0,0,2.852062468,0.950687489,1.901374979,23,,,0,0,,,3,20,9,,,0,0,,,3,6,0,0,0,0,14622,424,33,391,0,9,1,23,48,328,12,3
200308051,2003,8051,CO,Gunnison County,14273,11099,4990,6109,73,62,597,63,,10304,rural,West,Mountain,633,,3239.142,992.6819,830.045283,158.0132075,672.0320755,26.65283,4.442138,17.45126,0,0,1.745126,0,20.62421,10.78805,3.368215,8.249686,0,0,1.332641,0,0,0,11.42264151,1.903773585,11.42264151,28,,,0,,,,5,23,16,,,0,,,0,4,12,0,0,0,0,14287,450,36,414,1,12,0,23,37,355,16,6
200408051,2004,8051,CO,Gunnison County,14356,11137,5014,6123,73,59,637,65,,10303,rural,West,Mountain,633,,3239.142,818.5373,904.7742183,156.979754,747.7944644,28.06608,5.074093,18.71072,0,0,1.823502,0,22.19916,12.05097,3.586018,8.879663,0,0,1.293894,0,0,0,20.93063386,1.902784897,19.97924141,32,0,32,0,0,,0,2,30,16,0,16,0,0,,0,1,15,0,0,0,0,14203,418,47,371,0,13,0,34,38,317,15,1
200508051,2005,8051,CO,Gunnison County,14456,11245,5143,6102,93,55,692,61,,10344,rural,West,Mountain,633,,3239.142,645.9201,850.9266164,178.1895602,672.7370562,29.53945,5.717312,20.01059,0,0,1.905771,0,23.82213,13.34039,3.811541,9.528853,0,0,1.257809,0,0,0,29.53944581,1.905770697,29.53944581,38,4,34,0,,,0,4,34,19,4,15,0,,,0,3,16,0,0,0,0,14362,487,62,425,0,8,0,54,47,352,26,0
200608051,2006,8051,CO,Gunnison County,14720,11446,5194,6252,86,59,724,59,,10518,rural,West,Mountain,633,,3239.142,630.5545,829.1440466,114.3646961,714.7793505,27.99553,5.122585,18.346,0,0,1.786948,0,21.68164,12.27038,3.811541,9.528853,0,0,1.21989,0,0,0,28.59117402,2.859117402,25.73205662,39,5,34,0,,4,0,2,33,19,,,0,,4,0,2,13,0,0,0,0,14495,486,38,448,0,6,1,31,53,362,29,4
200708051,2007,8051,CO,Gunnison County,15043,11563,5244,6319,89,65,779,58,,10572,rural,West,Mountain,633,,3239.142,616.8521,855.421144,141.4551165,713.9660274,26.52283,4.539945,16.72611,0,0,1.672611,0,19.59344,11.23039,3.811541,9.528853,0,0,1.185164,0,0,0,26.76177881,2.867333444,23.89444536,35,4,31,0,,5,0,1,29,14,,,0,0,,0,2,12,0,0,0,0,14500,561,36,525,0,3,6,27,116,391,18,0
200808051,2008,8051,CO,Gunnison County,15250,11675,5245,6430,91,61,805,59,,10659,rural,West,Mountain,633,,3239.142,601.3468,790.4400327,155.7941056,634.6459271,24.97007,3.942642,15.05373,0,0,1.553162,0,17.4432,10.15529,3.811541,9.528853,0,0,1.14695,0,0,0,24.85059353,1.911584118,22.93900941,27,,,0,,,0,4,23,13,5,8,0,0,,0,1,12,0,0,0,0,15108,457,51,406,0,2,3,46,52,336,15,3
200908051,2009,8051,CO,Gunnison County,15356,11659,5227,6432,91,61,882,58,,10567,rural,West,Mountain,633,,3239.142,585.7007,479.6998607,77.40177035,402.2980903,23.41165,3.344521,13.37808,0,0,1.433366,0,15.28924,9.077986,3.811541,9.528853,0,0,1.10847,0,0,0,28.66732235,2.866732235,25.80059012,25,,,0,,,0,2,23,13,4,9,0,0,,0,2,11,0,0,0,0,15305,575,45,530,0,3,2,40,57,455,17,1
201008051,2010,8051,CO,Gunnison County,15324,11623,5233,6390,96,63,877,58,,10529,rural,West,Mountain,633,,3239.142,570.2373,761.6589217,144.3042625,617.3546592,21.86066,2.747515,11.7068,0,0,1.314029,0,13.14029,8.003631,3.811541,9.528853,0,0,1.070336,0,0,0,64.02904361,12.42354577,51.60549783,21,,,0,,,0,4,17,14,,,0,,,0,3,11,0,0,0,0,15324,452,37,415,0,3,0,34,66,337,9,3
201108051,2011,8051,CO,Gunnison County,15355,11665,5248,6417,102,87,887,77,,10512,rural,West,Mountain,633,,3239.142,555.3572,594.1396093,126.290545,467.8490643,20.33086,2.15268,10.04584,0,0,1.195933,0,11.00259,6.936412,3.811541,9.528853,0,0,1.033286,0,0,0,19.13493106,6.69722587,12.43770519,21,,,0,4,4,0,0,13,20,,,0,,,0,5,15,0,0,0,0,15591,418,32,386,0,5,1,26,55,304,23,4
201208051,2012,8051,CO,Gunnison County,15444,11653,5271,6382,100,80,902,85,,10486,rural,West,Mountain,633,,3239.142,540.7459,618.1517946,138.0059821,480.1458126,18.80811,1.557359,8.38578,0,0,1.078172,0,8.864967,5.870046,3.811541,9.528853,0,0,0.9967098,0,0,0,21.08424726,3.833499502,17.25074776,18,,,0,,,0,4,14,14,5,9,0,,,0,3,11,0,0,0,0,15621,356,48,308,0,5,2,41,35,260,13,0
201308051,2013,8051,CO,Gunnison County,15431,11481,5184,6297,92,88,944,94,,10263,rural,West,Mountain,633,,3239.142,525.1302,525.1302376,108.2841548,416.8460828,17.2488,0.9582669,6.707868,0,0,0.9582669,0,6.707868,4.791334,3.811541,9.528853,0,0,0.9582669,0,0,0,17.24880343,1.916533714,15.33226971,23,4,19,,,,0,7,16,19,4,15,,,4,0,4,11,0,0,0,0,15602,284,19,265,1,3,0,15,36,217,10,2
201408051,2014,8051,CO,Gunnison County,15646,11523,5169,6354,95,86,970,98,,10274,rural,West,Mountain,633,,3239.142,525.1302,,,,17.2488,0.9582669,6.707868,0,0,0.9582669,0,6.707868,4.791334,3.811541,9.528853,0,0,0.9582669,0,0,0,,,,25,,,,,,0,6,19,13,,,0,0,,0,1,12,0,0,0,0,15628,236,29,207,1,8,1,19,12,180,10,5
201508051,2015,8051,CO,Gunnison County,15835,11635,5232,6403,103,100,978,94,,10360,rural,West,Mountain,633,,3239.142,525.1302,,,,17.2488,0.9582669,6.707868,0,0,0.9582669,0,6.707868,4.791334,3.811541,9.528853,0,0,0.9582669,0,0,0,,,,29,,,,,4,0,3,22,18,,,0,0,,,3,15,0,0,0,0,,,,,,,,,,,,
201608051,2016,8051,CO,Gunnison County,16166,11888,5388,6500,114,106,1042,96,,10530,rural,West,Mountain,633,,3239.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
